Clothing ID,Rating,Recommended IND,Department Name,Class Name,is_truncated,rating_rec_conflict,product_review_count,coverage_tier,Title,Review Text,keyword_label,all_matched_labels
1076,1,0,Dresses,Dresses,False,False,46,sufficient,I really don't have enough bad things to say...,"I'll start by saying, over the years, i get more and more frustrated by the lowered quality of retailer's products. this dress represents all of my frustration. cheap, cheap cheap material. low thread count. elastic!!! around the end of the sleeves that rubs the cheap fabric against your arm. i mean, this dress is a total disaster - and looks nothing like the photograph shown.",MATERIAL_QUALITY,MATERIAL_QUALITY|DESCRIPTION_MISMATCH
1096,2,0,Dresses,Dresses,False,False,78,sufficient,,"I was so excited to receive this dress. i got a petite 4 as i am 5'2"". it was very hard to zip up the side zipper but not impossible. it didn't look good on me. the waist line was a bit too high...maybe a regular would have looked better. also i thought it was a cotton dress but it isn't. also i looked like i was going to a nordic folk festival to do a traditional dance. i had been so excited to receive this but sadly it just didn't work for me and i had to send it back.",UNDETERMINED,
1076,1,0,Dresses,Dresses,True,False,46,sufficient,Totally off the mark,"I didn't have a problem anticipating the fit of this dress. i felt with the drawstrings on each side i could make it work. i usually take a large and even ordered a medium as i had read all the reviews of it running big. when i got the dress, i was beyond disappointed. it is a heavy, itchy polyester-like fabric, not a thin rayon looking texture like the picture shows. it is also a deep black, not the plum color in 4/5 photos. but most importantly, i am 5'8"" and the dress is very short on me. it'",MATERIAL_QUALITY,MATERIAL_QUALITY
975,1,0,Jackets,Jackets,False,False,116,sufficient,Fabric split apart after one day of wear,"I wore this blazer for one day, didn't do anything strenuous, and the fabric started to disintegrate along the back, next to the center seam. it's completely unfixable, since it's not the seam that split but the fabric itself. what a waste of money.

as to the fit, it is a boxy cut through the waist. it looks better unbuttoned than buttoned. the jacket also shows a lot of the shirt you have under it, so it's good over something cute.

or, it would be, if it didn't fall apart.",STYLE_EXPECTATION,STYLE_EXPECTATION
843,1,0,Tops,Blouses,False,False,11,thin,Design flaw,"Loved the look of this shirt online. i tried it on and was sad to see that the frontal view is all wrong. the cool shoulder design is almost too exaggerated (almost looks as if i'm ready for take off!). unfortunately, none of the featured photos on the product page display the frontal view of the model. i really wish the shoulder design was slightly smaller in shape and size - i would have loved it! looks great from the side but sadly i can't walk around like that ;)",UNDETERMINED,
863,2,0,Tops,Knits,True,False,306,sufficient,"Great product, not so great fabric","I love this brand, i literally live in their tops.. this one is a bit of a disappointment. it is made out of fabric that feels cheap, reminding me of a tissue tee instead of the normal thicker quality of all their other products. it's very thin, and see through. unless wearing a camisole/slip underneath, you have to have the perfect bra and pants situation going on underneath- no muffin tops or back fat!!i got the black, and am keeping it only because i love the design, need a black top desperat",MATERIAL_QUALITY,MATERIAL_QUALITY
1116,2,0,Jackets,Outerwear,True,False,35,sufficient,Beautiful colors but poor quality and bulky,"I was excited to receive this coat for my annual travel to switzerland but hesitated to order it online without seeing it first due to the price. it arrived last night with the buttons falling off and a large hole in the front pocket. the lining inside is has a very cheap plasticky feel and i can also see small rips possibly forming in the lining. in addition, the collar on the coat is extremely bulky and the shoulders are padded underneath the fur which makes ones shoulders appear like a lineba",MATERIAL_QUALITY,MATERIAL_QUALITY
626,2,0,Bottoms,Pants,False,False,3,thin,,I loved these and wore them once (i bought the red ones) and the stained my furniture and my shirt so i washed them a few times in hopes of getting out all the extra dye- ruined yet another chair!!! so annoyed. i loved them but they are not worth it.,UNDETERMINED,
619,2,0,Bottoms,Shorts,True,False,7,thin,Comically bad,"These looked really interesting online and with the multicolor stripes i thought it would pair nicely with many tops. 

the fabric is nice and sturdy. the colors are more vibrant than online. 

the design however is terrible. when i put them on i double checked to make sure they weren't on backwards- the back is flat as a board but the front has these poofy pockets. the poor fit with the bright stripes gives a ""1920s circus diaper"" look which is not good. 

they're also really tight compar",UNDETERMINED,
1039,1,0,Bottoms,Jeans,False,False,9,thin,Don't bother,"These are terribly unflattering the wash looks dirty and the rise is not 10.5 like the description says, which is the only reason i gambled on these it is 13"".",STYLE_EXPECTATION,STYLE_EXPECTATION
1094,2,0,Dresses,Dresses,False,False,756,sufficient,"Completely agree, not worth it","The design is very flattering and holiday appropriate. but like many maeve dresses it is absurdly overpriced for the cheap materials used. although figure flattering, the zipper is so cheap that --it runs along the left side -- it bubbles out ruining the sleek look of the bodycon dress. and the rough cheap poly is not worth what they're asking for it. maybe find this on the sale rack but not at retail",MATERIAL_QUALITY,MATERIAL_QUALITY
941,2,0,Tops,Sweaters,False,False,83,sufficient,Itchy,"Cute, but very itchy! have to wear a long sleeve tee underneath!",MATERIAL_QUALITY,MATERIAL_QUALITY
1020,1,0,Bottoms,Skirts,False,False,158,sufficient,,"The color is nice and the material is what you might find used by a high school drama club with a low budget - a very cheap polyester. on top of that - it is unhemmed and unfinished in any way - so you can bet, that about the second or third wearing there are going to be runs all through the thing. i've attached a picture of the ""hem"" below. on top of that - the ruching is awkward (as mentioned by another reviewers). all in all - kind of terrible.",UNDETERMINED,
1039,2,0,Bottoms,Jeans,False,False,9,thin,Mom jeans worthy of a snl skit,"Woah, these jeans looked ridiculous on me. i felt as though it was 1987 and i was raiding my mom's closet. the combination of the light wash, the crop leg and high waist with the odd stitching around the midsection make this a no. it really accentuates any pouch you may have. i was looking for a high waisted denim but these are very unflattering. i am 5'3"" / 140 curvy. no, no, no!",STYLE_EXPECTATION,STYLE_EXPECTATION
941,2,0,Tops,Sweaters,False,False,83,sufficient,For people with really long arms!,"I am 5'3"" and the arms of this sweater run at least 2 inches past my finger tips. if the arms were not quite so rediculously long then i would definitely keep it but unless you are tall, it just doesn't work. also, i felt the length of the waste was a little shorter than what is pictured online. sigh.",UNDETERMINED,
1020,2,0,Bottoms,Skirts,False,False,158,sufficient,Awkward ruching at waist,"This skirt looked absolutely beautiful in store and took my breath away. i immediately headed to the fitting room to try it on, but was disappointed by the awkward ruching. if this skirt has removed that upper portion and kept a normal waistband (thereby also shortening it to knee length), it would have been lovely. it should be noted that this is midi-length, which is awkward on me. i was unable to find a cute way to wear this which is disappointing since it could have been lovely.",UNDETERMINED,
1126,4,0,Jackets,Outerwear,True,True,42,sufficient,Cute jacket but not good quality,"This jacket is really cute! however, the mesh is really fragile. i've had the jacket for a month and noticed a huge tear down the back shoulder. it doesn't fit me tight so i'm not sure how it happened. every time i wear it i'm super paranoid about snagging it on something. like i mentioned before, the jacket is cute. it's lightweight and the design is unique. but if you want to get more than an occasional wearing out of this then don't bother. i'm hoping i can return it otherwise that's a lot of",UNDETERMINED,
819,1,0,Tops,Blouses,False,False,61,sufficient,,This was a very odd fitting top. i should have read the description more closely. the colors are beautiful but the cut hit me in all the wrong places.,UNDETERMINED,
862,2,0,Tops,Knits,False,False,806,sufficient,Wanted to love but couldn't,Bought this shirt on-line. wanted to love it but just couldn't. i ordered the xs and it was huge and way too unstructured for my style....just didn't have enough shape. had to send it back.,UNDETERMINED,
